year,state,unemployment_pct,unemployment_pct_1,unemployment_pct_4
1985,WI,0.07200000000000001,-0.000999999999999987,-0.0059999999999999915
1986,WI,0.068,-0.0040000000000000036,-0.035
1987,WI,0.057,-0.011000000000000003,-0.041
1988,WI,0.044000000000000004,-0.012999999999999998,-0.02899999999999999
1989,WI,0.043,-0.0010000000000000078,-0.029000000000000012
1990,WI,0.044000000000000004,0.0010000000000000078,-0.024
1991,WI,0.054000000000000006,0.010000000000000002,-0.0029999999999999957
1992,WI,0.051,-0.0030000000000000096,0.006999999999999992
1993,WI,0.043,-0.008,0.0
1994,WI,0.042,-0.000999999999999994,-0.0020000000000000018
1995,WI,0.037000000000000005,-0.0049999999999999975,-0.017
1996,WI,0.036000000000000004,-0.0010000000000000009,-0.014999999999999993
1997,WI,0.035,-0.0010000000000000009,-0.007999999999999993
1998,WI,0.033,-0.0020000000000000018,-0.009000000000000001
1999,WI,0.031,-0.0020000000000000018,-0.006000000000000005
2000,WI,0.034,0.0030000000000000027,-0.0020000000000000018
2001,WI,0.044000000000000004,0.010000000000000002,0.009000000000000001
2002,WI,0.053,0.008999999999999994,0.019999999999999997
2003,WI,0.055999999999999994,0.0029999999999999957,0.024999999999999994
2004,WI,0.05,-0.0059999999999999915,0.016
2005,WI,0.048,-0.0020000000000000018,0.003999999999999997
2006,WI,0.047,-0.0010000000000000009,-0.005999999999999998
2007,WI,0.048,0.0010000000000000009,-0.007999999999999993
2008,WI,0.049,0.0010000000000000009,-0.0010000000000000009
2009,WI,0.09,0.040999999999999995,0.041999999999999996
2010,WI,0.085,-0.0049999999999999906,0.038000000000000006
2011,WI,0.076,-0.009000000000000008,0.027999999999999997
2012,WI,0.069,-0.006999999999999992,0.020000000000000004
2013,WI,0.067,-0.0020000000000000018,-0.022999999999999993
2014,WI,0.053,-0.014000000000000005,-0.03200000000000001
2015,WI,0.044000000000000004,-0.008999999999999994,-0.031999999999999994
2016,WI,0.039,-0.0050000000000000044,-0.030000000000000006
2017,WI,0.033,-0.005999999999999998,-0.034
2018,WI,0.03,-0.0030000000000000027,-0.023
2019,WI,0.032,0.0020000000000000018,-0.012000000000000004
2020,WI,0.064,0.032,0.025
2021,WI,0.039,-0.025,0.005999999999999998
2022,WI,0.028999999999999998,-0.010000000000000002,-0.0010000000000000009
2023,WI,0.03,0.0010000000000000009,-0.0020000000000000018
1976,WY,0.039,0.009000000000000001,-0.025
1977,WY,0.033,-0.005999999999999998,-0.005999999999999998
1978,WY,0.028999999999999998,-0.0040000000000000036,0.0
1979,WY,0.025,-0.003999999999999997,-0.0049999999999999975
1980,WY,0.038,0.012999999999999998,-0.0010000000000000009
1981,WY,0.040999999999999995,0.0029999999999999957,0.007999999999999993
1982,WY,0.059000000000000004,0.01800000000000001,0.030000000000000006
1983,WY,0.08,0.020999999999999998,0.055
1984,WY,0.063,-0.017,0.025
1985,WY,0.07,0.007000000000000006,0.029000000000000012
1986,WY,0.086,0.015999999999999986,0.02699999999999999
1987,WY,0.081,-0.0049999999999999906,0.0010000000000000009
1988,WY,0.065,-0.016,0.0020000000000000018
1989,WY,0.061,-0.0040000000000000036,-0.009000000000000008
1990,WY,0.051,-0.010000000000000002,-0.034999999999999996
1991,WY,0.05,-0.000999999999999994,-0.031
1992,WY,0.054000000000000006,0.0040000000000000036,-0.010999999999999996
1993,WY,0.053,-0.0010000000000000078,-0.008
1994,WY,0.049,-0.003999999999999997,-0.001999999999999995
1995,WY,0.048,-0.0010000000000000009,-0.0020000000000000018
1996,WY,0.05,0.0020000000000000018,-0.0040000000000000036
1997,WY,0.048,-0.0020000000000000018,-0.0049999999999999975
1998,WY,0.048,0.0,-0.0010000000000000009
1999,WY,0.047,-0.0010000000000000009,-0.0010000000000000009
2000,WY,0.038,-0.009000000000000001,-0.012000000000000004
2001,WY,0.038,0.0,-0.010000000000000002
2002,WY,0.04,0.0020000000000000018,-0.008
2003,WY,0.043,0.0029999999999999957,-0.0040000000000000036
2004,WY,0.038,-0.0049999999999999975,0.0
2005,WY,0.036000000000000004,-0.001999999999999995,-0.001999999999999995
2006,WY,0.03,-0.006000000000000005,-0.010000000000000002
2007,WY,0.026000000000000002,-0.003999999999999997,-0.016999999999999994
2008,WY,0.028999999999999998,0.0029999999999999957,-0.009000000000000001
2009,WY,0.063,0.034,0.026999999999999996
2010,WY,0.069,0.006000000000000005,0.03900000000000001
2011,WY,0.062,-0.007000000000000006,0.036
2012,WY,0.055,-0.006999999999999999,0.026000000000000002
2013,WY,0.048,-0.006999999999999999,-0.015
2014,WY,0.043,-0.0050000000000000044,-0.02600000000000001
2015,WY,0.042,-0.000999999999999994,-0.019999999999999997
2016,WY,0.054000000000000006,0.012000000000000004,-0.000999999999999994
2017,WY,0.043,-0.01100000000000001,-0.0050000000000000044
2018,WY,0.040999999999999995,-0.0020000000000000018,-0.0020000000000000018
2019,WY,0.037000000000000005,-0.00399999999999999,-0.0049999999999999975
2020,WY,0.059000000000000004,0.022,0.0049999999999999975
2021,WY,0.045,-0.014000000000000005,0.0020000000000000018
2022,WY,0.034,-0.010999999999999996,-0.006999999999999992
2023,WY,0.028999999999999998,-0.0050000000000000044,-0.008000000000000007
